component_id,month,actual_units,actual_issued,ra_3m,ra_6m,rstd_6m,stl_trend,stl_seasonal,stl_resid
C0092,2024-04-01,8956,6960,9312.0,8032.6,2886.3549331293266,9320.534722222224,-364.53472222222626,1.8189894035458565e-12
C0092,2024-05-01,10134,7959,9456.0,8257.0,2639.5014680806676,9329.951388888885,804.0486111111146,0.0
C0092,2024-06-01,9278,7332,9597.0,9435.666666666666,535.9368121958647,9339.368055555558,-61.36805555555826,0.0
C0092,2024-07-01,9379,7288,9559.333333333334,9489.666666666666,477.8111202835964,9348.784722222224,30.215277777775764,0.0
C0092,2024-08-01,10021,7701,9523.333333333334,9642.5,415.575143626274,9358.201388888887,662.7986111111113,1.8189894035458565e-12
C0092,2024-09-01,9170,7285,9688.0,9558.333333333334,340.47594139184827,9367.618055555553,-197.61805555555418,1.8189894035458565e-12
C0092,2024-10-01,9873,7770,9557.333333333334,9556.0,342.82123621502615,9377.03472222222,495.96527777777777,1.8189894035458565e-12
C0092,2024-11-01,9629,7314,9588.666666666666,9635.833333333334,349.0750158156046,9386.451388888889,242.5486111111119,0.0
C0092,2024-12-01,9264,7180,9583.666666666666,9378.5,530.3744903367812,9395.868055555557,-131.86805555555756,1.8189894035458565e-12
C0092,2025-01-01,9858,7429,9199.666666666666,9455.333333333334,527.5129066351518,9405.28472222222,452.71527777777834,0.0
C0092,2025-02-01,8477,6525,9322.0,9456.333333333334,528.4678482809207,9414.701388888889,-937.7013888888895,0.0
C0092,2025-03-01,9631,7405,9329.0,9564.0,627.2543343811972,9424.118055555557,206.88194444444275,0.0
C0092,2025-04-01,9879,7457,9928.333333333334,9550.0,636.1635009964017,9433.53472222222,445.4652777777768,1.8189894035458565e-12
C0092,2025-05-01,10275,7957,9778.0,9510.5,620.3765791839656,9442.95138888889,832.0486111111107,-1.8189894035458565e-12
C0092,2025-06-01,9180,7196,9692.0,9720.166666666666,358.5673809295319,9452.368055555555,-272.3680555555534,-1.8189894035458565e-12
C0092,2025-07-01,9621,7215,9512.0,9647.0,419.9385669356864,9461.784722222223,159.21527777777885,-1.8189894035458565e-12
C0092,2025-08-01,9735,7645,9516.0,9762.833333333334,566.8761475548816,9471.201388888887,263.79861111111285,0.0
C0092,2025-09-01,9192,7049,9833.666666666666,8517.166666666666,2846.100449152607,9480.618055555562,-288.6180555555604,-1.8189894035458565e-12
C0092,2025-10-01,10574,8238,7522.333333333333,8384.6,3161.2584993954556,9490.034722222215,1083.9652777777865,-1.8189894035458565e-12
C0092,2025-11-01,2801,2145,6687.5,8075.5,3561.992186029238,9499.4513888889,-6698.451388888896,-3.637978807091713e-12
C0093,2024-02-01,4044,3893,9640.0,11119.0,6154.473088737979,14268.78370771185,-10199.675398687492,-25.108309024357368
C0093,2024-03-01,15236,12449,11119.0,12066.25,5370.365249837917,14302.164367408031,1460.9632741258322,-527.1276415338634
C0093,2024-04-01,14077,10725,14740.333333333334,12504.4,4752.945854940913,14335.300060894875,-245.2426066071469,-13.057454287727523
C0093,2024-05-01,14908,11641,14414.0,12918.166666666666,4370.310351298483,14368.177716454318,547.1956608674329,-7.373377321751832
C0093,2024-06-01,14257,11087,14717.333333333334,14709.666666666666,448.41840580719884,14400.79286283982,-141.8649968437753,-1.9278659960455116
C0093,2024-07-01,14987,11634,14679.0,14586.333333333334,369.5281676228072,14433.149617797502,550.5712880623688,3.2790941401290183
C0093,2024-08-01,14793,11581,14758.666666666666,14655.666666666666,283.97300341171467,14465.25747690913,319.4913313847196,8.251191706151076
C0093,2024-09-01,14496,11050,14594.0,14548.833333333334,290.5556171659214,14497.12772702825,-14.120459783799665,12.992732755550605
C0093,2024-10-01,14493,11089,14418.666666666666,14683.166666666666,314.019373075404,14528.767482080257,-53.27134122512743,17.503859144870148
C0093,2024-11-01,14267,11066,14607.666666666666,14823.0,563.8216029915873,14560.154910567926,-314.91488373808596,21.759973170159356
C0093,2024-12-01,15063,11682,15052.0,14555.666666666666,875.1831046510607,14591.101769889969,446.3062680373189,25.591962072712704
C0093,2025-01-01,15826,12263,14692.666666666666,14814.833333333334,1063.8782668457281,14618.377201317435,1181.8795609722517,25.743237710314133
C0093,2025-02-01,13189,10277,15022.0,14829.0,1059.291650113416,14642.01272823774,-1475.0712558150708,22.058527577330096
C0093,2025-03-01,16051,12391,14606.0,14987.333333333334,1029.0556188402406,14665.479971077424,1367.350426775263,18.169602147312617
C0093,2025-04-01,14578,11416,15282.0,14841.166666666666,1077.3113601307055,14688.843902734072,-125.02820165531364,14.184298921241862
C0093,2025-05-01,15217,11781,14660.333333333334,14678.666666666666,966.9292976565919,14712.045519662388,494.9125410329004,10.041939304712287
C0093,2025-06-01,14186,11005,14751.333333333334,15012.0,640.223086119209,14735.048304325646,-554.7465761745977,5.698271848950753
C0093,2025-07-01,14851,11469,14742.0,14926.333333333334,490.2039031532394,14757.831838131988,92.04393181319709,1.1242300548146886
C0093,2025-08-01,15189,11451,15192.333333333334,15135.666666666666,572.9047623005694,14780.384237084454,412.31631422840485,-3.7005513128588063
C0093,2025-09-01,15537,11769,15520.0,13423.666666666666,4192.815458217386,14802.700095301538,743.0889643856976,-8.78905968723484
C0093,2025-10-01,15834,12405,12105.333333333334,13271.2,4669.077125085856,14824.780980174213,1023.3646600270539,-14.14564020126636
C0093,2025-11-01,4945,3828,10389.5,12876.25,5294.066324669535,14846.63691108418,-9881.87324236147,-19.763668722711373
C0094,2024-02-01,6823,6492,12863.5,15028.333333333334,7109.651913654657,20178.84372337022,-1565.0938146722235,-11790.749908697997
C0094,2024-03-01,18904,15297,15028.333333333334,16509.25,6516.943832554233,20190.28122590639,-1286.2812259064085,1.8189894035458565e-11
C0094,2024-04-01,19358,14845,19738.0,17472.4,6040.795253938011,20201.718728442567,-843.7187284425821,1.4551915228366852e-11
C0094,2024-05-01,20952,16325,20545.0,17841.833333333332,5478.307381542831,20213.156230978737,738.8437690212546,7.275957614183426e-12
C0094,2024-06-01,21325,16189,20655.333333333332,20309.833333333332,1136.3283709679395,20224.59373351491,1100.406266485077,1.4551915228366852e-11
C0094,2024-07-01,19689,15451,20881.666666666668,20464.833333333332,955.2079180297084,20236.031236051072,-547.0312360510825,1.0913936421275139e-11
C0094,2024-08-01,21631,16836,20384.666666666668,20712.833333333332,789.0874265039636,20247.46873858725,1383.5312614127433,7.275957614183426e-12
C0094,2024-09-01,19834,15471,20770.333333333332,20556.166666666668,824.620498572919,20258.906241123437,-424.90624112343863,0.0
C0094,2024-10-01,20846,15929,20230.666666666668,20575.333333333332,847.0947211892244,20270.343743659596,575.6562563404016,3.637978807091713e-12
C0094,2024-11-01,20012,15353,20766.0,20582.666666666668,838.029036887535,20281.78124619575,-269.781246195747,-3.637978807091713e-12
C0094,2024-12-01,21440,16418,20395.0,20102.666666666668,936.4895443445433,20293.218748731924,1146.7812512680825,-7.275957614183426e-12
C0094,2025-01-01,19733,15475,19974.666666666668,20137.5,928.3492338554406,20304.65625126809,-571.656251268081,-1.0913936421275139e-11
C0094,2025-02-01,18751,14272,19509.0,19867.166666666668,916.8632213512818,20316.093753804253,-1565.0937538042515,0.0
C0094,2025-03-01,20043,15611,19339.333333333332,20072.5,1079.3436431461412,20327.531256340415,-284.5312563404148,0.0
C0094,2025-04-01,19224,15006,20170.333333333332,20048.0,1043.1563641180473,20338.96875887658,-1114.9687588765853,3.637978807091713e-12
C0094,2025-05-01,21244,16374,20587.0,20268.0,1101.0246137121487,20350.406261412743,893.5937385872548,3.637978807091713e-12
C0094,2025-06-01,21293,16558,21196.666666666668,20568.5,812.4015632678148,20361.843763948906,931.1562360510882,7.275957614183426e-12
C0094,2025-07-01,21053,16253,20966.666666666668,20560.833333333332,818.5463741698791,20373.281266485075,679.7187335149246,0.0
C0094,2025-08-01,20554,16100,20534.666666666668,20728.333333333332,548.5878841777841,20384.71876902121,169.2812309787832,7.275957614183426e-12
C0094,2025-09-01,19997,15608,20260.0,18187.333333333332,5991.351522542023,20396.15627155739,-399.1562715573984,1.0913936421275139e-11
C0094,2025-10-01,20229,15866,15408.0,17566.2,6478.951821089577,20407.593774093566,-178.5937740935763,1.0913936421275139e-11
C0094,2025-11-01,5998,4546,13113.5,16694.5,7134.658342672519,20419.03127662972,-269.7811853277748,-14151.250091301947
C0095,2024-02-01,6487,6062,14592.0,17367.666666666668,9423.587498046236,25088.446759259237,-797.5578703703894,-17803.888888888847
C0095,2024-03-01,22697,18275,17367.666666666668,19086.25,8427.145557660671,24979.87268518515,-2282.8726851851643,1.4551915228366852e-11
C0095,2024-04-01,22919,17963,23286.0,20071.4,7623.331902783716,24871.29861111109,-1952.2986111110965,3.637978807091713e-12
C0095,2024-05-01,24242,18815,23724.333333333332,20662.333333333332,6970.463733975428,24762.72453703705,-520.7245370370555,3.637978807091713e-12
C0095,2024-06-01,24012,18895,23957.0,23823.166666666668,999.2447981684226,24654.150462962964,-642.1504629629696,7.275957614183426e-12
C0095,2024-07-01,23617,18489,24360.333333333332,23984.333333333332,847.7836201924706,24545.576388888883,-928.5763888888839,0.0
C0095,2024-08-01,25452,19838,24244.333333333332,24155.333333333332,675.9957593555232,24437.002314814818,1014.9976851851833,0.0
C0095,2024-09-01,23664,18131,24353.666666666668,24051.5,707.1499840910587,24328.428240740737,-664.428240740734,-3.637978807091713e-12
C0095,2024-10-01,23945,18162,23742.666666666668,23953.166666666668,753.2594285282145,24219.854166666675,-274.8541666666702,-3.637978807091713e-12
C0095,2024-11-01,23619,18458,23662.0,24114.833333333332,770.5736607662183,24111.280092592588,-492.2800925925885,0.0
C0095,2024-12-01,23422,18105,23876.0,23704.166666666668,536.4279696908545,24002.706018518515,-580.7060185185132,0.0
C0095,2025-01-01,24587,19316,23665.666666666668,24033.333333333332,951.9072783977708,23894.13194444445,692.8680555555543,-3.637978807091713e-12
C0095,2025-02-01,22988,16946,24404.666666666668,24293.166666666668,1120.7689176037354,23785.55787037037,-797.5578703703673,0.0
C0095,2025-03-01,25639,20038,24710.333333333332,24327.833333333332,1098.7460883510114,23676.9837962963,1962.016203703704,-3.637978807091713e-12
C0095,2025-04-01,25504,19589,24990.0,24333.0,1093.695935806649,23568.40972222223,1935.5902777777715,0.0
C0095,2025-05-01,23827,18534,24261.333333333332,24646.666666666668,1406.3081691672862,23459.835648148146,367.1643518518535,0.0
C0095,2025-06-01,23453,18495,24583.0,24785.166666666668,1241.5536100654867,23351.26157407407,101.7384259259282,3.637978807091713e-12
C0095,2025-07-01,26469,20294,24580.333333333332,24455.333333333332,1232.1935995072552,23242.687500000004,3226.3124999999923,3.637978807091713e-12
C0095,2025-08-01,23819,18312,24649.333333333332,24094.166666666668,1179.8156494413217,23134.113425925934,684.886574074067,0.0
C0095,2025-09-01,23660,18374,23605.333333333332,21245.166666666668,7205.522171686564,23025.53935185185,634.4606481481452,3.637978807091713e-12
C0095,2025-10-01,23337,18277,17910.0,20803.6,7964.739719538862,22916.96527777779,420.0347222222164,-3.637978807091713e-12
C0095,2025-11-01,6733,5249,15035.0,19387.25,8438.549811233366,22808.391203703723,-16075.391203703719,-3.637978807091713e-12
C0096,2024-02-01,5449,5186,11348.5,13955.333333333334,7429.053797983518,18822.461111111093,-13373.461111111106,1.4551915228366852e-11
C0096,2024-03-01,17248,14330,13955.333333333334,15444.25,6757.32083866577,18807.761111111107,-1559.761111111112,3.637978807091713e-12
C0096,2024-04-01,19169,15083,18776.0,16067.4,6015.614540510387,18793.061111111103,375.9388888888924,3.637978807091713e-12
C0096,2024-05-01,19911,15460,19213.333333333332,16660.0,5572.893611042651,18778.3611111111,1132.6388888889,0.0
C0096,2024-06-01,18560,14268,19364.666666666668,18952.833333333332,952.7646963792597,18763.66111111111,-203.66111111112062,1.0913936421275139e-11
C0096,2024-07-01,19623,15284,19129.666666666668,18986.333333333332,881.7173394385882,18748.9611111111,874.0388888888943,3.637978807091713e-12
C0096,2024-08-01,19206,14861,18759.333333333332,19025.333333333332,896.4647604154122,18734.261111111104,471.73888888888797,7.275957614183426e-12
C0096,2024-09-01,17449,13644,18686.0,19099.0,996.3912886010168,18719.561111111114,-1270.5611111111157,0.0
C0096,2024-10-01,19403,15120,19068.333333333332,19151.833333333332,970.1538881366507,18704.861111111113,698.138888888893,-7.275957614183426e-12
C0096,2024-11-01,20353,15727,19544.333333333332,19140.666666666668,964.0121714307663,18690.16111111111,1662.8388888888865,3.637978807091713e-12
C0096,2024-12-01,18877,14707,19595.333333333332,18941.333333333332,1066.0519061784291,18675.46111111111,201.53888888888395,3.637978807091713e-12
C0096,2025-01-01,19556,15292,18814.333333333332,19106.833333333332,841.4590701077868,18660.76111111111,895.2388888888847,3.637978807091713e-12
C0096,2025-02-01,18010,13868,18669.333333333332,18875.666666666668,929.7140779114094,18646.06111111111,-636.0611111111061,-3.637978807091713e-12
C0096,2025-03-01,18442,14407,18156.0,18701.333333333332,654.6790562303505,18631.361111111113,-189.36111111111015,-3.637978807091713e-12
C0096,2025-04-01,18016,13853,18588.333333333332,18534.0,725.2996622086606,18616.66111111111,-600.661111111113,3.637978807091713e-12
C0096,2025-05-01,19307,15136,18398.666666666668,18486.0,649.7300978098503,18601.961111111108,705.0388888888878,3.637978807091713e-12
C0096,2025-06-01,17873,13997,18816.0,19018.333333333332,1230.5625813694564,18587.261111111115,-714.2611111111152,0.0
C0096,2025-07-01,19268,14654,19448.333333333332,19003.0,1239.7193230727644,18572.5611111111,695.4388888889002,0.0
C0096,2025-08-01,21204,15695,19607.333333333332,19127.333333333332,1155.4807945901393,18557.861111111113,2646.138888888883,3.637978807091713e-12
C0096,2025-09-01,18350,14281,19438.666666666668,16805.333333333332,5716.991644795947,18543.161111111105,-193.16111111110914,3.637978807091713e-12
C0096,2025-10-01,18762,14380,14162.333333333334,16591.8,6364.983754888932,18528.461111111115,233.53888888888073,3.637978807091713e-12
C0096,2025-11-01,5375,4175,12068.5,15922.75,7143.750526392516,18513.761111111096,-13138.761111111096,0.0
C0097,2024-02-01,4089,3670,8640.0,10107.333333333334,5212.561974052043,14166.534722222214,290.79861111111757,-10368.333333333332
C0097,2024-03-01,13191,10808,10107.333333333334,11076.5,4676.644559225485,14121.090277777783,-930.0902777777803,-1.8189894035458565e-12
C0097,2024-04-01,13042,10458,13405.666666666666,11308.2,4083.0965822522494,14075.645833333352,-1033.645833333348,-3.637978807091713e-12
C0097,2024-05-01,13984,10559,13087.0,11702.833333333334,3777.797634424939,14030.20138888889,-46.20138888888678,-3.637978807091713e-12
C0097,2024-06-01,12235,10254,13298.333333333334,13341.833333333334,663.2542247635247,13984.756944444453,-1749.75694444445,-1.8189894035458565e-12
C0097,2024-07-01,13676,11027,13278.0,13364.5,659.381149260424,13939.312500000002,-263.3125000000004,-1.8189894035458565e-12
C0097,2024-08-01,13923,10850,13642.0,13636.666666666666,817.6641527342779,13893.86805555556,29.131944444441178,-1.8189894035458565e-12
C0097,2024-09-01,13327,10384,13975.0,13685.5,850.6411111626322,13848.423611111106,-521.4236111111063,0.0
C0097,2024-10-01,14675,10958,14093.0,13735.333333333334,751.6719142462783,13802.979166666668,872.0208333333327,0.0
C0097,2024-11-01,14277,10896,13828.666666666666,13768.333333333334,752.8914042985645,13757.53472222222,519.4652777777791,0.0
C0097,2024-12-01,12534,10878,13561.666666666666,13766.5,752.4527227673495,13712.090277777777,-1178.090277777775,-1.8189894035458565e-12
C0097,2025-01-01,13874,10972,13440.0,13880.0,723.7118211000821,13666.645833333334,207.3541666666682,-1.8189894035458565e-12
C0097,2025-02-01,13912,10887,13931.333333333334,13690.0,614.6859360681665,13621.201388888887,290.79861111111506,-1.8189894035458565e-12
C0097,2025-03-01,14008,10950,13818.333333333334,13684.333333333334,608.3159266916037,13575.756944444443,432.24305555555657,0.0
C0097,2025-04-01,13535,10503,13928.666666666666,13906.0,229.97304189838567,13530.3125,4.687500000001476,-1.8189894035458565e-12
C0097,2025-05-01,14243,10978,13880.666666666666,14160.5,649.5871765975636,13484.868055555557,758.1319444444429,0.0
C0097,2025-06-01,13864,10797,14502.666666666666,14095.833333333334,696.8653863312925,13439.423611111111,424.5763888888879,0.0
C0097,2025-07-01,15401,11733,14263.0,14057.333333333334,708.9645031076393,13393.979166666666,2007.0208333333294,5.4569682106375694e-12
C0097,2025-08-01,13524,10487,14234.0,14201.333333333334,668.2277057011783,13348.534722222215,175.46527777778155,3.637978807091713e-12
C0097,2025-09-01,13777,10766,13900.0,12606.0,3944.302929542812,13303.090277777781,473.9097222222139,5.4569682106375694e-12
C0097,2025-10-01,14399,11121,10949.0,12354.4,4355.701757466874,13257.645833333328,1141.354166666668,3.637978807091713e-12
C0097,2025-11-01,4671,3643,9535.0,11592.75,4629.122910084231,13212.201388888892,-8541.20138888889,-1.8189894035458565e-12
C0098,2024-02-01,5539,5129,11741.5,13914.666666666666,7255.271623677045,17763.669444444433,-12224.669444444438,3.637978807091713e-12
C0098,2024-03-01,17944,14660,13914.666666666666,15275.25,6519.002396839565,17792.386111111085,151.6138888889042,1.0913936421275139e-11
C0098,2024-04-01,18261,14134,18520.666666666668,15759.0,5748.314057182331,17821.10277777778,439.89722222221167,7.275957614183426e-12
C0098,2024-05-01,19357,15003,18437.333333333332,16170.833333333334,5239.478196029321,17849.81944444443,1507.1805555555661,3.637978807091713e-12
C0098,2024-06-01,17694,13788,18427.0,18447.833333333332,677.9844885147908,17878.536111111116,-184.5361111111147,0.0
C0098,2024-07-01,18230,13956,18375.0,18524.166666666668,634.2880786099184,17907.252777777776,322.74722222221817,7.275957614183426e-12
C0098,2024-08-01,19201,14505,18611.0,18517.0,638.0877682576244,17935.969444444436,1265.0305555555587,3.637978807091713e-12
C0098,2024-09-01,18402,14086,18607.0,18230.666666666668,567.2994506137519,17964.68611111111,437.3138888888879,3.637978807091713e-12
C0098,2024-10-01,18218,14032,18086.333333333332,18330.0,503.0805104553315,17993.40277777778,224.5972222222176,0.0
C0098,2024-11-01,17639,13715,18049.0,18301.666666666668,514.4965176428931,18022.119444444437,-383.11944444443833,0.0
C0098,2024-12-01,18290,14265,17996.333333333332,18019.666666666668,364.94090845870835,18050.836111111115,239.16388888888378,0.0
C0098,2025-01-01,18060,13735,17953.0,18044.333333333332,399.33277684991924,18079.552777777782,-19.552777777783135,0.0
C0098,2025-02-01,17509,13630,18039.666666666668,17879.0,504.54573628165883,18108.26944444444,-599.2694444444392,0.0
C0098,2025-03-01,18550,14451,17761.666666666668,18068.833333333332,601.2009370141302,18136.986111111113,413.0138888888867,0.0
C0098,2025-04-01,17226,13511,18184.666666666668,17966.0,608.5283888201118,18165.70277777778,-939.7027777777765,-3.637978807091713e-12
C0098,2025-05-01,18778,14510,17892.333333333332,18285.166666666668,1026.4087717214168,18194.419444444444,583.5805555555565,0.0
C0098,2025-06-01,17673,13783,18808.666666666668,18711.166666666668,1161.3863124157551,18223.13611111112,-550.1361111111178,0.0
C0098,2025-07-01,19975,15206,19237.666666666668,18812.5,1170.9966268098294,18251.85277777778,1723.1472222222228,-3.637978807091713e-12
C0098,2025-08-01,20065,15551,19732.666666666668,19204.666666666668,894.8672899747015,18280.56944444444,1784.43055555556,0.0
C0098,2025-09-01,19158,14771,19600.666666666668,16978.0,5729.673707987216,18309.286111111112,848.7138888888926,-3.637978807091713e-12
C0098,2025-10-01,19579,15037,14718.333333333334,16839.0,6394.649599469855,18338.00277777778,1240.9972222222186,0.0
C0098,2025-11-01,5418,4188,12498.5,16055.0,7101.0105853556715,18366.719444444443,-12948.719444444438,-3.637978807091713e-12
C0099,2024-02-01,4842,4512,10588.5,12616.666666666666,6735.179458138687,18329.24826388838,-1335.123263889981,-12152.1249999984
C0099,2024-03-01,16335,13539,12616.666666666666,14327.25,6476.584201310647,18204.404513888418,1389.7204861099701,-3259.1249999983884
C0099,2024-04-01,16673,12769,17489.0,14684.2,5665.3926342311,18079.56076388845,-1406.5607638884555,3.637978807091713e-12
C0099,2024-05-01,19459,14915,17414.666666666668,15115.333333333334,5176.156360337916,17954.717013888512,1504.2829861114703,1.8189894035458565e-11
C0099,2024-06-01,16112,12649,17614.0,17251.833333333332,1225.9054476861843,17829.873263888538,-1717.8732638885467,1.0913936421275139e-11
C0099,2024-07-01,17271,13024,17014.666666666668,17309.666666666668,1181.378798974598,17705.02951388858,-434.02951388858463,3.637978807091713e-12
C0099,2024-08-01,17661,13775,17204.666666666668,17494.833333333332,1148.2340208627618,17580.18576388864,80.81423611135918,0.0
C0099,2024-09-01,16682,13037,17375.666666666668,16980.833333333332,693.2686107611237,17455.34201388869,-773.3420138886934,3.637978807091713e-12
C0099,2024-10-01,17784,13270,16947.0,17137.166666666668,548.8859322907266,17330.498263888734,453.501736111265,0.0
C0099,2024-11-01,16375,12959,17069.666666666668,17105.666666666668,545.0793214447416,17205.654513888774,-830.6545138887761,3.637978807091713e-12
C0099,2024-12-01,17050,13145,16835.666666666668,16744.833333333332,772.9145920906518,17080.810763888818,-30.810763888825182,7.275957614183426e-12
C0099,2025-01-01,17082,13215,16542.666666666668,16980.5,946.0925430421659,16955.96701388887,126.03298611113325,-3.637978807091713e-12
C0099,2025-02-01,15496,11957,16891.333333333332,16724.666666666668,891.3171526828477,16831.123263888905,-1335.1232638889082,3.637978807091713e-12
C0099,2025-03-01,18096,13916,16613.666666666668,16932.833333333332,937.9514735137739,16706.279513888956,1389.7204861110429,0.0
C0099,2025-04-01,16249,12710,17323.0,17134.0,1085.8771569565286,16581.435763889,-332.4357638890023,3.637978807091713e-12
C0099,2025-05-01,17624,13740,17376.666666666668,17105.166666666668,1089.8237319248742,16456.592013889047,1167.4079861109524,0.0
C0099,2025-06-01,18257,14095,17596.666666666668,17343.0,780.1228108445445,16331.748263889087,1925.2517361109096,3.637978807091713e-12
C0099,2025-07-01,16909,13079,17363.0,17243.666666666668,698.7696807007726,16206.904513889127,702.0954861108729,0.0
C0099,2025-08-01,16923,13186,17110.666666666668,17336.166666666668,564.6242703485738,16082.060763889182,840.9392361108204,-1.8189894035458565e-12
C0099,2025-09-01,17500,13595,17075.666666666668,15359.833333333334,4731.692103958865,15957.217013889218,1542.7829861107814,0.0
C0099,2025-10-01,16804,12999,13356.666666666666,14780.4,5046.5894721088625,15832.373263889269,971.6267361107284,3.637978807091713e-12
C0099,2025-11-01,5766,4416,11285.0,14248.25,5662.996519805865,15707.529513889314,-9941.529513889316,1.8189894035458565e-12
C0100,2024-02-01,4561,4419,10578.0,12683.666666666666,7036.034773459646,15718.910310928199,-1355.8130544124415,-9802.097256515757
C0100,2024-03-01,16595,13685,12683.666666666666,13666.25,6071.716142629419,15762.32427602499,832.6757239750054,3.637978807091713e-12
C0100,2024-04-01,16895,13133,16701.333333333332,14006.6,5313.04934100936,15805.738241121757,1089.2617588782427,0.0
C0100,2024-05-01,16614,13108,16292.333333333334,14398.5,4848.124204267048,15849.152206218552,764.8477937814473,0.0
C0100,2024-06-01,15368,12072,16113.333333333334,16387.333333333332,529.8126712968148,15892.566171315351,-524.5661713153537,1.8189894035458565e-12
C0100,2024-07-01,16358,12749,16073.333333333334,16256.833333333334,563.7745707875324,15935.980136412129,422.0198635878684,3.637978807091713e-12
C0100,2024-08-01,16494,12560,16221.333333333334,16039.333333333334,518.2241471281185,15979.394101508913,514.6058984910821,5.4569682106375694e-12
C0100,2024-09-01,15812,12219,15965.333333333334,15948.166666666666,438.96169157076287,16022.808066605692,-210.8080666056989,7.275957614183426e-12
C0100,2024-10-01,15590,12043,15823.0,16085.666666666666,338.6293942744285,16066.222031702486,-476.222031702489,3.637978807091713e-12
C0100,2024-11-01,16067,12571,15950.0,16007.5,316.60748569798415,16109.63599679927,-42.635996799268256,-1.8189894035458565e-12
C0100,2024-12-01,16193,12657,16049.666666666666,15739.166666666666,467.9219664288741,16153.049961896057,39.9500381039434,0.0
C0100,2025-01-01,15889,12518,15655.333333333334,15829.166666666666,532.2433340744298,16196.463926992838,-307.4639269928395,1.8189894035458565e-12
C0100,2025-02-01,14884,11430,15708.333333333334,15978.333333333334,575.4697791080483,16239.877892089618,-1355.8778920896223,3.637978807091713e-12
C0100,2025-03-01,16352,12471,15907.0,16053.833333333334,617.6029198981062,16283.291857186405,68.70814281359293,1.8189894035458565e-12
C0100,2025-04-01,16485,12589,16452.333333333332,16141.333333333334,675.7187777964049,16326.705822283186,158.2941777168083,5.4569682106375694e-12
C0100,2025-05-01,16520,12832,16574.333333333332,16312.666666666666,727.3012214115062,16370.119787379972,149.88021262002533,1.8189894035458565e-12
C0100,2025-06-01,16718,13027,16718.333333333332,16783.333333333332,494.2750920961665,16413.533752476753,304.4662475232461,0.0
C0100,2025-07-01,16917,12952,17114.333333333332,16820.5,462.7322119757903,16456.947717573534,460.0522824264631,3.637978807091713e-12
C0100,2025-08-01,17708,13675,17066.666666666668,16842.833333333332,446.2409289460958,16500.361682670315,1207.6383173296879,-3.637978807091713e-12
C0100,2025-09-01,16575,12841,16967.333333333332,14866.0,5017.7685877290105,16543.77564776711,31.224352232890215,0.0
C0100,2025-10-01,16619,12886,12617.666666666666,14495.6,5517.565658875295,16587.189612863884,31.81038713611458,0.0
C0100,2025-11-01,4659,3680,10639.0,13890.25,6176.437774586035,16630.603577960665,-42.70083447644914,-11928.902743484216
C0101,2024-02-01,4285,4113,8598.0,10252.666666666666,5178.391095053881,13950.6875,-9665.687500000004,3.637978807091713e-12
C0101,2024-03-01,12911,10745,10252.666666666666,11376.25,4788.205744326365,13943.437499999995,-1032.4374999999943,0.0
C0101,2024-04-01,13562,10558,13740.0,11889.4,4302.534171857325,13936.187499999996,-374.18749999999545,0.0
C0101,2024-05-01,14747,11112,14083.666666666666,12170.0,3909.201759950489,13928.937499999996,818.0625000000009,3.637978807091713e-12
C0101,2024-06-01,13942,10684,14087.333333333334,13802.166666666666,615.2597554420952,13921.68749999999,20.31250000000657,1.8189894035458565e-12
C0101,2024-07-01,13573,10409,13864.333333333334,14086.666666666666,505.6653702466355,13914.43749999999,-341.4374999999915,0.0
C0101,2024-08-01,14078,10911,14089.666666666666,14162.166666666666,441.39479682781393,13907.187500000007,170.81249999999233,0.0
C0101,2024-09-01,14618,11286,14237.0,14124.666666666666,388.11321372335044,13899.93750000001,718.0624999999909,0.0
C0101,2024-10-01,14015,10883,14385.0,14139.333333333334,381.4350097548298,13892.6875,122.3125,0.0
C0101,2024-11-01,14522,11132,14189.0,14336.833333333334,333.29891488972436,13885.437500000004,636.5624999999982,-1.8189894035458565e-12
C0101,2024-12-01,14030,10960,14436.666666666666,14210.5,534.1601819679192,13878.1875,151.81250000000222,-1.8189894035458565e-12
C0101,2025-01-01,14758,10912,14036.0,14170.166666666666,505.6102912982162,13870.9375,887.0625000000006,0.0
C0101,2025-02-01,13320,10293,14151.333333333334,14180.833333333334,502.3466598541958,13863.6875,-543.6875000000038,3.637978807091713e-12
C0101,2025-03-01,14376,11117,13925.0,14100.0,474.7315030625205,13856.437500000004,519.5624999999975,-1.8189894035458565e-12
C0101,2025-04-01,14079,10972,14164.0,14041.833333333334,505.41286753174984,13849.187499999998,229.81250000000108,0.0
C0101,2025-05-01,14037,10956,13932.333333333334,13897.666666666666,363.8030602766628,13841.9375,195.0624999999995,0.0
C0101,2025-06-01,13681,10548,13870.333333333334,13983.5,239.9114419947473,13834.687500000004,-153.68750000000225,-1.8189894035458565e-12
C0101,2025-07-01,13893,10948,13803.0,13921.666666666666,149.1665735567638,13827.437500000004,65.56249999999608,0.0
C0101,2025-08-01,13835,10646,13911.0,13967.0,227.3745808132452,13820.18749999999,14.81250000001267,-3.637978807091713e-12
C0101,2025-09-01,14005,10884,14063.666666666666,12261.833333333334,4148.589081442829,13812.937499999998,192.0625000000058,-3.637978807091713e-12
C0101,2025-10-01,14351,10929,10720.666666666666,11978.0,4572.666508723328,13805.687500000013,545.3124999999892,-1.8189894035458565e-12
